DealerId	VIN	Stock #	New/Used	Year	Make	Model	Model Number	Body	Transmission	Series	Body Door Ct	Odometer	Engine Cylinder Ct	Engine Displacement	Drivetrain Desc	Colour	Interior Color	Invoice	MSRP	Book Value	Price	Inventory Date	Certified	Description	Features	Photo Url List	City MPG	Highway MPG	Photos Last Modified Date	Status Code	Cost	Series Detail	Inspection Checklist #	Video Url	Video Player Url	R/W
MP6703	5N1BA0NC7DN610460	T36161	N	2013	Nissan	Armada	26213	4D Sport Utility	5-Speed Automatic with Overdrive	SV	4	12	8	5.60	4WD						43625	05/30/2013	No	Hand Selected For You By Nissan Of Omaha - Finally a full-size SUV that's ready to take on whatever you can give it. The 2013 Armada SV 4X4 shown here in Gun Metallic is powered by Nissan's 5.6L Endurance V8 which produces 317 horsepower and is mated to a 5-speed automatic. Together, you can achieve up to 18 mpg on the open road. Outside, the brawny exterior is complete with 18-inch aluminum-alloy wheels, running boards, dual front tow hooks, painted roof rack and a rear sonar system. Step inside the premium interior, and you'll find a plethora of features designed to spoil you. A vehicle information system w/7'' color monitor, Bluetooth hands-free phone system, dual zone automatic temperature control and power adjustable pedals are just a few of these features. Dual power front seats, leather-wrapped steering wheel and an AM/FM/CD audio system w/auxiliary audio/video input jacks and 8 speakers makes the road trip just that much more comfortable. Six airbags, including dual front airbags, side-impact airbags and roof-mounted airbags, Vehicle Dynamic Control (VDC), Traction Control System (TCS), Active Brake Limited Slip (ABLS) are all included. The advanced All-Mode 4WD instantly responds to changing road conditions when things get a little scary and switches back once things calm down. Treat yourself and your family to an SUV designed to tackle everyday tasks with style and grace...The Armada. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	12 Speakers,CD player,MP3 decoder,Radio data system,Radio: AM/FM/CD/MP3 Capability,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear air conditioning,Rear window defroster,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bodyside moldings,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Adjustable pedals,Auto-dimming Rear-View mirror,Cloth Seat Trim,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Illuminated entry,Leather Shift Knob,Outside temperature display,Overhead console,Passenger seat mounted armrest,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Tilt steering wheel,Trip computer,Voltmeter,3rd row seats: split-bench,Front Bucket Seats,Front Center Armrest,Power passenger seat,Reclining 3rd row seat,Split folding rear seat,Passenger door bin,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers,2.937 Axle Ratio		12	18								R
MP6703	1N6AD0EV3DN722873	T35808	N	2013	Nissan	Frontier		4D Crew Cab			4	10	6	4	4WD	Lava Red					35645	03/17/2013	No	“Nissan of Omaha is Village Pointe's Place to Go for Great Deals, Incredible Selection, and Hometown Service that Can’t Be Beat!”	CD player,Air Conditioning,Rear window defroster,Power steering,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Electronic Stability Control,Rear step bumper,Driver door bin,Driver vanity mirror,Passenger vanity mirror,Tachometer,Tilt steering wheel,Voltmeter,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Variably intermittent wipers			21								R
MP6703	JN8AZ1MW1EW504449	T47082	N	2014	Nissan	Murano	23614	4D Sport Utility	CVT with Xtronic	SL	4	10	6	3.50	AWD	Glacier Pearl					40280	11/15/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the sophisticated and uniquely styled 2014 Murano SL shown here in Glacier Pearl. Powering this AWD upscale crossover is the award-winning 3.5L V6 producing 260-horsepower and linked to the innovative Xtronic CVT. Together, you can expect to achieve up to 23mpg on the open road. A set of 18-inch alloy wheels and LED taillights add a splash of style to the already distinctive Murano Step inside the refined and leather-trimmed interior and you'll find yourself spoiled with features like the Intelligent Key w/Push button ignition, vehicle information center with a 7 inch monitor and heated front seats and dual panel moonroof w/power retractable shades. A Digital Bose audio system features 9 speakers and auxiliary audio/video input jacks, making your daily commute just that much more entertaining. When it comes to safety, the Murano has you covered with six airbags, vehicle dynamic control, traction control and a tire pressure monitoring system all standard. Reward yourself with a crossover that is just as distinctive as it is versatile. The 2014 Murano. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	11 Speakers,CD player,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear window defroster,Memory seat,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Delay-off headlights,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Illuminated entry,Leather Shift Knob,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Heated Front Bucket Seats,Heated front seats,Leather Appointed Seat Trim,Power passenger seat,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Alloy wheels,Rain sensing wipers,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers,5.173 Axle Ratio		18	23								R
MP6703	JN8AS5MV1DW148392	T37092	N	2013	Nissan	Rogue	22213	4D Sport Utility	CVT	S	4	11	4	2.50	AWD	Pearl White					23995	11/12/2013	No	Hand Selected For You By Nissan Of Omaha - Your journey can begin with this versatile 2013 Rogue S AWD shown here in Pearl White. With 170 horsepower, the 2.5L 4-cylinder is designed for peppy performance while the intelligent CVT has efficiency in mind meaning you can achieve up to 26mpg. Outside, the Rogue's signature shape is complimented by a body-color rear spoiler and chrome grille, door handles and body side moldings for a splash of style. Step inside, and find yourself surrounded by thoughtful touches making the cabin not unusually roomy. Aside from air conditioning and power windows and door locks, you are also rewarded with an AM/FM/CD audio system, an interface system for your iPod and a trip computer w/outside temperature display. Fold the 60/40 split fold-down rear seatbacks and the stylish interior becomes cavernous with nearly 58 feet of usable cargo space. Six standard airbags, front-seat active head restraints, Vehicle Dynamic Control and a tire pressure monitoring system are just a few of the advanced features made standard for your protection. Nissan's intuitive AWD easily adapts to each situation sending just the right amount of power to the front and rear wheels keeping you on the right path. Now that your mind has been made up on what to drive on your journey it is now up to you to decide where this journey will take you. With 400+ miles per tank, the possibilities are endless so print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	4 Speakers,AM/FM radio,AM/FM/CD Audio System,CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Panic alarm,Security system,Speed control,Bodyside moldings,Bumpers: body-color,Power door mirrors,Spoiler,Cloth Seat Trim,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Outside temperature display,Overhead console,Passenger vanity mirror,Tachometer,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Rear window wiper,Variably intermittent wipers		22	27								R
MP6703	1N4AL3AP2EC175709	C47085	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	11	4	2.50	FWD						25320	11/11/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Brilliant Silver. This 2.5 model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT. This combination yields up to 38mpg while providing better 0-60 times than many of it's midsize rivals. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. Check out our pictures and you may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and streaming audio. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	JN8AZ1MW3EW504047	T47083	N	2014	Nissan	Murano	23814	4D Sport Utility	CVT with Xtronic	LE	4	10	6	3.50	AWD	Super Black					43095	11/15/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the sophisticated and luxurious 2014 Murano LE shown here in Super Black. Powering this AWD upscale crossover is the award-winning 3.5L V6 producing 260-horsepower and linked to the innovative Xtronic CVT. Together, you can expect to achieve up to 23mpg on the open road. A set of 20-inch alloy wheels, HID headlights and LED taillights add an upscale touch to the already distinctive exterior. Step inside the refined and leather-trimmed interior and you'll find yourself spoiled with features like the Intelligent Key w/Push button ignition, vehicle information center with a 7 inch monitor, dual panel moonroof w/power retractable shades, heated seats and steering wheel. A Digital Bose audio system features 9 speakers and auxiliary audio/video input jacks, making your daily commute just that much more entertaining. When it comes to safety, the Murano has you covered with six airbags, vehicle dynamic control, traction control and a tire pressure monitoring system all standard. Reward yourself with a crossover that is just as distinctive as it is versatile. The 2014 Murano. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	11 Speakers,CD player,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear window defroster,Memory seat,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel memory,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Delay-off headlights,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Heated steering wheel,Illuminated entry,Leather Shift Knob,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Heated Front Bucket Seats,Heated front seats,Heated rear seats,Leather Appointed Seat Trim,Power passenger seat,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Alloy wheels,Rain sensing wipers,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers,5.173 Axle Ratio		18	23								R
MP6703	3N1AB7AP2DL562190	C37090	N	2013	Nissan	Sentra		4D Sedan			4	11	4	1.80	FWD						17730	11/10/2013	No	Hand Selected For You By Nissan Of Omaha - You have your eyes set on the re-imagined and most innovative Sentra ever. Shown here in Graphite Blue , this S model is powered by a 1.8L 4-cylinder that generates 130 horsepower. To match the spirited performance, the Sentra has a new aerodynamic body that features LED accented headlights as well as LED taillights. While checking out our pictures, you will notice an interior that is well-designed and made of premium materials not commonly found in this class. You'll find yourself spoiled with features like power windows, power door locks, air conditioning w/in-cabin microfilter and a multi-function trip computer. The roomy cabin has more rear leg room than many of it's competitors and even enough room for an 8-foot ladder so there's plenty of space whether you bring friends or all of your gear. Six airbags, anti-lock braking system, traction control system, vehicle dynamic control and even a tire pressure monitoring system w/Easy-Fill Tire Alert work together to not only keep you safe in the event of a crash, but also to help you avoid an accident altogether. Stylish good looks, premium features and great gas mileage mean this Sentra represents an amazing value. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Speed-sensing steering,Traction control,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Panic alarm,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Outside temperature display,Overhead console,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Variably intermittent wipers											R
MP6703	1N4AL3AP2EC174477	C47087	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	11	4	2.50	FWD	Super Black					27760	11/11/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Super Black. This 2.5 S model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT which yields up to 38mpg. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. You may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and Bluetooth. You are also rewarded with Nissan Intelligent Key, speed-sensitive windshield wipers and smart auto headlights. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	1N4AL3AP7EC174491	C47088	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	11	4	2.50	FWD	Super Black					23465	11/11/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Super Black. This 2.5 model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT. This combination yields up to 38mpg while providing better 0-60 times than many of it's midsize rivals. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. Check out our pictures and you may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and streaming audio. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	1N4AL3AP9EC175514	C47086	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	11	4	2.50	FWD	Pearl White					25320	11/11/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Pearl White. This 2.5 S model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT which yields up to 38mpg. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. You may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and Bluetooth. You are also rewarded with Nissan Intelligent Key, speed-sensitive windshield wipers and smart auto headlights. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	5N1AR2MM6EC647166	T47089	N	2014	Nissan	Pathfinder	25414	4D Sport Utility	CVT Xtronic	SL	4	11	6	3.50	4WD	Arctic Blue Metallic					40510	11/11/2013	No	Hand Selected For You By Nissan Of Omaha - I present to you the innovative 2014 Pathfinder. Shown here in Arctic Blue Metallic this SL 4WD model is everything you need in a 7-passenger SUV. Powering this machine is the 260-Horsepower 3.5L V6 which is mated to Nissan's Xtronic CVT. Together, they help you to achieve up to 25mpg but also allow up to 5,000 pounds in towing capacity. The advanced 4WD system allows you to lock in 4WD, use Auto Mode for when the roads get slick or 2WD to improve the distance between fill-ups. Check out our pictures, you will see the leather-trimmed cabin is just as stylish as the exterior. Features like Tri-Zone Automatic Temperature Control, Nissan's Intelligent Key w/Remote Engine Start, Bluetooth hands-free phone system, power liftgate and the RearView Monitor are all included. The AM/FM/CD audio system features auxiliary audio/video input jacks giving you plenty of ways to listen to your tunes. With all three rows occupied, you can still manage to fit up to 16 cubic feet of cargo. Vehicle Dynamic Control, Traction Control System, and six airbags are just a couple of the more than 50 standard safety features you will find in the Pathfinder. The time has come to treat yourself to an SUV that doesn't punish you at the gas pump or in the 3rd row seat. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	6 Speakers,CD player,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear air conditioning,Rear window defroster,Memory seat,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bodyside moldings,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Illuminated entry,Leather Shift Knob,Leather steering wheel,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,3rd row seats: bench,Front Bucket Seats,Heated front seats,Heated rear seats,Leather Seating Surfaces,Power passenger seat,Reclining 3rd row seat,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Alloy wheels,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers		19	25								R
MP6703	JN8AZ1MW7EW503595	T47091	N	2014	Nissan	Murano	23814	4D Sport Utility	CVT with Xtronic	LE	4	11	6	3.50	AWD	Super Black					43095	11/12/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the sophisticated and luxurious 2014 Murano LE shown here in Super Black. Powering this AWD upscale crossover is the award-winning 3.5L V6 producing 260-horsepower and linked to the innovative Xtronic CVT. Together, you can expect to achieve up to 23mpg on the open road. A set of 20-inch alloy wheels, HID headlights and LED taillights add an upscale touch to the already distinctive exterior. Step inside the refined and leather-trimmed interior and you'll find yourself spoiled with features like the Intelligent Key w/Push button ignition, vehicle information center with a 7 inch monitor, dual panel moonroof w/power retractable shades, heated seats and steering wheel. A Digital Bose audio system features 9 speakers and auxiliary audio/video input jacks, making your daily commute just that much more entertaining. When it comes to safety, the Murano has you covered with six airbags, vehicle dynamic control, traction control and a tire pressure monitoring system all standard. Reward yourself with a crossover that is just as distinctive as it is versatile. The 2014 Murano. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	11 Speakers,CD player,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear window defroster,Memory seat,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel memory,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Delay-off headlights,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Heated steering wheel,Illuminated entry,Leather Shift Knob,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Heated Front Bucket Seats,Heated front seats,Heated rear seats,Leather Appointed Seat Trim,Power passenger seat,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Alloy wheels,Rain sensing wipers,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers,5.173 Axle Ratio		18	23								R
MP6703	1N4AZ0CP7DC417936	C36746	N	2013	Nissan	Leaf		4D Hatchback	Single Speed Reducer		4	12			FWD						37055	09/18/2013	No	Hand Selected For You By Nissan Of Omaha - The future is here with the all-electric 2013 Nissan Leaf. Shown here in Brilliant Silver, this SL model is powered by an advanced electric motor that creates zero emissions and gives you the equivalent of 130 city miles per gallon. Outside, the shape itself tells you this isn't just any ordinary car. The exterior also features 17-inch aluminum-alloy wheels, fog lights, aerodynamic LED headlights, solar-panel rear spoiler and an aerodynamic underbody cover and rear diffuser. Check out our pictures and you'll see the car of the future has all the features you need. You'll find Navigation w/7'' color display, Nissan's Intelligent Key w/Push Button Start, leather-trimmed heated front and rear seats, heated steering wheel, AM/FM/CD audio system and access to remotely start charging your Leaf, or setting the climate control via an App on your smart phone. The Leaf was the first 100% electric vehicle to earn the Top Safety Pick rating from the IIHS and also the first to earn a 5-star rating for overall safety. This was made possible with six standard airbags, Vehicle Dynamic Control and a Traction Control System. We all do our fair share for the environment, but with the Leaf you can do so much more. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Panic alarm,Security system,Bumpers: body-color,Heated door mirrors,Power door mirrors,Spoiler,Driver vanity mirror,Front reading lights,Heated steering wheel,Illuminated entry,Leather steering wheel,Outside temperature display,Overhead console,Passenger vanity mirror,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated front seats,Heated rear seats,Split folding rear seat,Rear window wiper,Variably intermittent wipers		129	102								R
